gen [kWh],use [kWh]
6.201050004000001,58.663116667000004
13.608833331,42.03416666599998
19.364183332999996,34.380983331
22.591800000000003,38.363933333
19.454700000999996,15.906066669999994
15.573416666000002,31.84849999999999
9.147100004,45.708666669999985
0.29733333400000006,64.57363332999999
0.1855999989999999,62.58561666600001
0.18161666800000004,90.521300004
0.18286667099999995,70.90310000300003
0.18118333299999997,87.028816668
0.18478333099999986,65.414016668
0.171616669,72.91313333299999
0.17276666600000007,77.69498332799998
0.17768333300000008,61.251350005000006
0.18104999900000002,55.01290000199999
0.18096667000000002,67.34633333500001
0.18120000000000003,53.126766667
0.189149999,60.65604999999999
0.1933333330000001,82.82361666800001
0.19378333400000017,51.975849999999994
0.19183330000000004,81.65104999699996
1.2720333369999999,46.61636667000001
4.304716665000002,72.23093333400001
8.482549999000002,60.44683333300002
4.977416669999999,47.24416666600002
3.7480333329999995,37.28295
3.59985,43.009583333000016
1.4852666659999998,67.137416668
0.4568666650000002,96.38206666699998
0.157966666,82.28499999799999
0.20338332599999995,82.88925000299999
0.19691666999999996,61.52969999700001
0.19863333399999988,49.034383332
0.19960000199999983,43.56176666700001
0.19989999899999997,49.56723333299999
0.19823333299999998,51.009383332999995
0.19006666699999997,52.036233335999995
0.19933333499999997,44.31618333100002
0.20015000399999988,41.59545000199999
0.20011666599999983,45.33544999700001
0.20103332999999984,39.02401666999998
0.19936666399999986,43.807416666
0.19965000099999988,45.803516669000004
0.19800000099999993,48.43833333100002
0.19186666799999988,66.479349998
0.40221670099999984,68.967933332
0.8142,55.789516668000026
4.029166665,47.90260000099999
4.759399998,35.716666669999995
5.8665166660000025,29.94410000200001
3.882366664999999,58.41645000500001
3.7695333319999995,39.54451666699998
0.9301833359999998,57.37793333399999
0.2280499669999999,75.289333335
0.20718333,107.20706666700002
0.22636667000000002,107.54306667099995
0.20471666800000002,109.862400003
0.19406666399999992,69.63555000099998
0.17901666700000005,82.453033335
0.1990333359999999,43.679050001
0.19468333299999988,48.708000002
0.19948333399999987,48.092983333999996
0.1996666699999999,39.58786666499998
0.19788333199999994,40.627433334
0.1991000029999999,44.636733334999995
0.19831666699999986,40.72099999899999
0.19898333299999987,44.19233333299998
0.19783333299999997,45.318966669
0.197433331,64.24741666500002
0.176899999,66.035700003
0.14483333600000006,115.23208333700002
1.1228833360000001,84.28231666599997
1.5146499959999995,85.59166666899999
0.9236333350000002,76.67713333600001
0.7978833679999998,55.26620000100001
0.4354999990000001,48.81975000399998
0.330033336,46.46965
0.203400001,74.31575000400001
0.22306666599999997,87.46948333200001
0.19796666599999999,176.22131666800001
0.22144999999999998,88.290316668
0.1989999979999999,145.94406666799995
0.2136833349999999,109.85423333400004
0.20823333000000008,82.22336666399998
0.18371667099999994,50.483116666
0.19891666599999996,31.323416666000007
0.20189999799999994,33.67326666699999
0.2006500019999999,51.963949998999986
0.20048333699999984,45.676883333999996
0.19724999799999998,55.563000001
0.1950333380000001,68.64604999799998
0.19430000100000006,67.841949997
0.14689999699999998,37.232166665
2.782616666,49.63734999800002
8.620133331,89.949299999
12.237616663999999,92.66671666800002
16.597883335,90.33796666500001
15.912466671,43.269233334000006
7.133633333000001,75.53071666300002
7.814000004999999,41.29821666499999
5.832300002,36.20891666400001
0.180633334,69.36688333400001
0.19728333399999998,70.43616666700001
0.199466663,68.263966666
0.22493333200000004,94.63679999799999
0.21556666699999996,104.08035000200002
0.191383334,72.64674999600001
0.21160000300000015,77.133833335
0.20418333200000002,134.308816668
0.196716669,84.58579999900003
0.19731666599999992,51.48463333199998
0.19735000199999994,57.82631666999999
0.19739999799999994,51.06196666499999
0.19516666400000002,61.512666663000005
0.1924166660000001,82.11806666800001
0.19180000100000008,62.01404999999998
0.48838332900000003,71.06171666500002
2.653733332,47.333016666000006
8.910583332999998,44.82298333200001
7.327916667999999,42.460999998000005
9.966816669999996,31.111066666
10.272500000000003,54.003916667
9.501283334,23.303299996999996
4.282383331,38.129316668
0.34055003299999986,60.54195000300001
0.19379999899999997,59.737966664999995
0.1898999989999999,69.520183334
0.18145000300000003,90.86189999799998
0.190266666,62.02050000100001
0.19896667299999993,68.054850003
0.20013333599999994,53.51918333600001
0.21268333,75.24628333199999
0.1970166649999999,67.044533332
0.19668333200000007,51.367116665
0.18258333199999993,60.641799999999996
0.18249999999999994,53.6237
0.18246666499999994,52.46258333399998
0.18176666099999997,62.243450001999996
0.1798666670000001,85.14805000099999
0.17899999800000013,76.9655
0.13774999600000004,92.70481666799998
0.653883332,107.47458333699997
6.101499999000001,70.88385
9.132649999,75.93408333499998
13.734333328,32.883949999999984
11.951566666000003,34.26793333500001
20.346450002999994,16.528250001000007
16.224849999999996,21.416966667999997
9.400966666,40.13244999900001
0.43945003499999963,95.924999999
0.17844999800000014,83.95165000299995
0.17908333000000018,82.84149999899999
0.18190000300000014,88.93263333399997
0.17561666700000014,77.89113333399999
0.17948333400000008,75.85068333500003
0.17293333400000002,40.296483331
0.1802833320000001,44.48994999799999
0.181133338,40.83425000000001
0.18221666699999992,65.99085000100001
0.18224999999999994,49.763733335000005
0.17928332800000016,51.88021666400001
0.17885000000000012,66.585033332
0.17836667000000014,74.257183332
0.17665000000000008,73.07428333399999
0.14623333500000002,86.66979999900002
1.035133335,84.89548333199998
11.977416671000004,50.11186666200001
17.378399998,47.918033335000004
25.533450001000002,16.089650000000002
20.78171666799999,58.155766664000005
10.862833336999998,37.194366666
16.294300002,29.555916668
6.215266668000001,29.526183335000002
0.197766667,75.13473333700004
0.1797000030000001,66.98816666399999
0.17561666400000014,68.24520000099997
0.1790000000000001,86.540116664
0.1797000010000001,68.89136666899999
0.17291666400000008,45.91096666799999
0.1860500019999999,61.476083331999995
0.19758333,62.01545000099999
0.18243333299999992,49.198916666
0.1822999929999999,43.481266667999996
0.18301666499999988,45.960750001
0.18219999399999995,54.824883336000006
0.181516667,47.700983331
0.1805500020000001,76.568366669
0.17804999900000015,52.956716670000006
0.16040000199999996,85.21303333800005
0.268649964,46.226000003
4.637066663000001,29.378516664000003
17.424383333999995,16.979983331000003
8.354000000000001,28.208249997
9.610150001000001,25.689483335
10.172933330999998,14.290916668999994
8.70748333,20.803416668999997
1.8061833319999998,43.93241666800001
0.153300002,74.60458333300001
0.18201666299999994,57.72068332999999
0.1678666659999999,84.94258332900002
0.15656666799999996,79.9334
0.1658833329999999,97.82426666799996
0.1787499959999999,49.21123333199999
0.17246666099999997,51.73284999999999
0.18031667099999993,68.299866666
0.18236666699999987,73.46928333399998
0.1856999989999999,34.842116661999995
0.1849333319999999,43.476733334000016
0.18791666899999993,44.741683335999994
0.18763333199999985,49.19923333399999
0.18729999999999988,48.640666672
0.18603333299999986,54.820883336
0.18749999899999986,68.961949998
0.13611670099999998,51.203416668
0.36314996799999993,50.94131666900001
1.3658,44.183749999999996
4.463833334,50.148616667
1.8531999969999997,39.077316667000005
3.4849999979999997,66.54686666600001
4.056350000999998,67.699683332
1.446833332,68.80088333500001
0.261666699,88.773533334
0.16723333100000007,70.94881666299997
0.14251666699999999,92.820366664
0.15626666899999997,89.78236666700003
0.19689999899999988,90.80853333300001
0.20126666899999984,102.49201666199998
0.196816669,85.70476666700003
0.22211666800000013,65.78735
0.184233333,44.167183329999986
0.19548333299999987,38.480583337000006
0.20249999899999985,54.72366666800001
0.20281666699999984,34.966249997999995
0.20083333499999984,63.681266665
0.2003166649999999,49.79951666600001
0.19859999899999997,52.559150002
0.586816666,80.78744999899999
3.0196833320000005,86.25561666899996
3.677433335,44.095283334
3.813450001,37.025066669
3.3152500030000005,51.968900003999984
2.097866667,39.63129999600001
1.6620000029999995,67.33134999800001
0.8679666700000003,82.996583332
0.29513333099999994,46.954033332000016
0.1622500000000001,89.79834999900004
0.2111666649999999,104.65734999900002
0.1994999979999999,95.66783333600002
0.1944500010000001,158.019800003
0.18543333599999995,172.09876666700004
0.16355,158.29189999699997
0.174816669,106.122533335
0.184850003,58.732183334
0.20021666899999993,36.364483332000006
0.2018499999999999,38.416716668
0.20281666499999998,43.993449999000006
0.20194999799999988,54.193000002
0.20001666599999993,60.16686666900001
0.19606666900000005,80.59660000100001
0.19463333100000008,51.936233331000025
0.151716668,55.096550001999994
1.4708833319999999,64.146333333
13.245183336999999,94.024716666
21.682616667999994,107.99221666499997
22.86938333199999,108.41610000199998
26.07539999899999,127.91670000199997
10.218316665,119.56459999799998
15.571783335000003,88.61593333399998
2.3126833319999998,81.892550005
0.15904996500000002,117.79020000300001
0.20385000300000006,146.05058333399998
0.18148333499999997,115.03635000100003
0.19311666700000005,75.21025000499999
0.19339999700000007,69.090450002
0.154783332,66.14214999900001
0.15074999900000008,94.08238333500002
0.19710000199999994,76.95365000399998
0.19708333299999997,68.16350000000001
0.19718333299999993,75.33086666700002
0.17203333500000004,82.17791666699999
0.17646666700000005,84.674049998
0.17653333500000007,76.91623333100003
0.17503333199999999,84.22958333300001
0.17288333400000006,81.558433335
0.25711666299999997,100.68571666300004
3.80025,108.05466666799998
15.036566665000002,111.27110000200003
19.477833332000007,45.01244999799998
24.574766665,36.7045
12.872700004,63.039800000999996
4.036183329999999,98.98664999999993
3.702816669,85.53095
3.499650005999998,53.84249999400001
0.41348333299999995,91.43831666599998
0.19899999799999996,86.22798333399997
0.17675000199999996,111.73331666500002
0.18033332900000001,83.98076666600002
0.18073333599999994,87.641283335
0.1869333330000001,49.243266668
0.18868333199999995,63.916566663999994
0.18048333300000002,73.741683334
0.18141666699999998,57.86138333300001
0.18121666999999997,60.45621666900001
0.182516667,68.16941666600002
0.18058333199999999,52.010366663999974
0.18575000000000003,54.320416666999996
0.2040833359999999,91.23026666500002
0.19963332899999991,75.83064999599999
0.238299999,75.13976666199997
2.4922999989999997,50.069883334999986
16.1147,42.660816669999996
25.247583333999994,19.507566668
29.037966664999985,27.929849996
23.669299999000003,14.702733336000005
20.487449997999995,5.3195833289999985
15.218983332999999,28.650116663
7.410649997999997,19.928616665000007
0.3769166650000001,78.55113332900001
0.18023333199999997,84.48139999999995
0.17945000200000008,98.87279999900002
0.176200001,81.11911666499996
0.1831833330000001,61.22305000200001
0.19746666799999998,64.842616666
0.1980166669999999,46.88541666500001
0.1909000019999999,52.315166667
0.20280000099999992,63.403916663000025
0.2024000009999999,44.813000003000006
0.20158333199999987,54.177966667
0.20248333299999988,52.722249999000006
0.18773333300000009,45.622050000999984
0.17675000000000016,85.90658333199997
0.17538332899999998,60.518183332
0.145916734,58.85439999999998
2.199299999,46.82280000099999
15.910216672,29.637699998
24.21003333199999,42.386883331
27.009450000000008,18.279066667
26.64688333500001,10.383599999999998
24.576866663,22.610266664
20.551749996999995,27.142133300999994
12.348733328000005,48.162283334
0.47255000099999994,92.16346666499997
0.19114999799999996,70.13635000100001
0.17924999699999997,75.51981666499996
0.167500004,85.10458333299997
0.17416666199999994,83.13515
0.1736,61.295750001
0.16418333299999993,58.373716667000004
0.18699999899999994,55.984316668
0.2032499989999998,49.865950001000016
0.20191666999999983,66.454650001
0.20161666999999994,46.001100001000005
0.20073333099999982,64.06351666399999
0.20019999699999985,62.01831666099999
0.19743333399999993,66.95670000100002
0.1978833339999999,70.17990000200001
0.15613333599999996,81.86586666599999
2.3159000020000002,38.544816665000006
15.814750001,39.75861666699999
21.764733330999995,16.327766669
22.870683335,28.308833334
20.057916669,12.261150004
12.735066663999998,33.91543333400001
5.907349999999999,41.17158333600001
1.8966833340000002,88.93531666400001
0.155366601,77.541633333
0.1876166669999999,85.79594999999999
0.18348333100000008,85.96503333400003
0.17521666700000002,54.782233334000004
0.2018500029999999,63.04754999900001
0.193516664,49.394183332000004
0.18839999899999998,56.436399998999995
0.20029999999999978,49.168566666000004
0.20360000099999986,58.89508333900001
0.2041666689999999,46.11531666699999
0.2025500009999998,45.890566662000005
0.2024833289999999,53.751116664
0.20203333199999982,57.665966668
0.20104999799999984,43.795066666
0.19974999899999987,58.391616666999994
0.19650000099999998,83.31978333099998
0.14756663199999998,79.60375000100001
0.9530166680000001,58.968216668999986
3.752766667000001,67.347516666
4.349266666999999,78.37094999999998
3.5292,96.91443333399998
3.709483331,91.00473333600002
2.1036499989999995,138.72101666200004
0.7627833329999998,103.88681667
0.12858333300000002,119.08513333299999
0.19833333499999997,161.83623333600008
0.20038333499999988,95.07673333300002
0.1995333359999999,75.73761666800002
0.2022499989999999,76.88364999900001
0.20031666799999998,74.522083332
0.15831666200000005,74.46951666699997
0.176366666,74.59161667000002
0.18341666899999998,41.76530000099999
0.181083335,31.179833332
0.18078333399999996,61.414066664
0.1789833340000001,40.215333334
0.17823333000000008,66.130266671
0.17720000100000008,52.22143333599999
0.17723333300000013,64.90086667
0.14031669999999996,69.63448333400002
2.3978166659999998,58.35753333199999
15.912316666999999,45.126533329000004
23.6414,34.29690000099999
27.424883333999997,43.98215000000001
27.20491666399999,34.53608333699999
23.642783334,37.06095000199999
11.565949997999999,32.22093333199999
3.4878166679999993,67.1826
0.21320000299999986,142.32926666700004
0.171083332,94.99963333399997
0.17594999800000005,48.82340000200002
0.174216667,38.461183332
0.19153333500000003,58.34581666700003
0.19721666699999996,40.366466668
0.18090000000000006,36.789500000999986
0.18479999799999985,37.233599997000006
0.1863666649999999,52.972850006
0.1811333330000001,48.11836666500001
0.17935000000000006,48.32819999500001
0.17934999499999998,48.35564999899999
0.17826666600000013,46.6914
0.17790000000000009,85.315849998
0.18595000099999992,72.150216667
0.172483399,77.23393333600002
2.503549999,59.188399997000005
15.267100003,41.081183339
22.960116666,49.832916665
25.975033331999995,71.31175000299999
24.452816666999997,21.117299998
19.832316666999997,40.635516665000004
14.040116665999998,57.18915000200001
6.174866668999997,47.40398333099997
0.8725332990000002,60.38441666499999
0.15228333100000002,117.49223332700001
0.13896666699999996,68.10483333200001
0.13808333400000003,101.70453332799998
0.16741667100000002,131.23369999899995
0.1795833360000001,88.98785000200002
0.16256666599999994,76.69113333199999
0.1845333289999999,48.772000003999985
0.20619999899999994,42.458099995000005
0.20511666200000012,44.52966666699999
0.20434999899999995,48.64383333200001
0.20346666899999988,44.962400001999995
0.19346666700000006,59.275733333000005
0.17795000000000008,62.07663333
0.17585000400000006,57.01241666999999
0.3523,85.02858332899997
2.2318499999999997,39.06206667
4.802549997999999,19.025616669
4.817900001000001,27.767083336999992
6.2658000000000005,39.256249995
9.915100004000003,39.56260000000002
6.626616669999998,33.764166666
3.8934000010000007,51.085916666
1.5054499980000005,79.61018333200003
0.19893333499999988,79.13358333200001
0.188249999,88.763450002
0.20648333200000005,88.86716666399998
0.2012666689999999,60.954799998
0.20514999600000008,55.424166668
0.20490000000000008,49.391200001
0.19141666400000001,68.84386667000001
0.18301666399999988,42.67026666799998
0.18629999899999994,35.36138333699999
0.18593333199999987,44.77698333400002
0.18461666299999985,45.508066667
0.18474999699999997,43.81194999999999
0.20398333400000015,48.848416667
0.20274999799999982,59.46871666799999
0.20214999799999997,42.36891666400001
0.171249998,63.21853333300002
1.5245833289999997,46.935050000000004
2.6927833320000008,25.51254999799999
11.527766668000005,25.537550001
19.483699998,14.576483330999999
12.770583331000003,14.780466663999999
9.451649996000004,29.036116664000005
17.977066665,10.093200000999994
11.453566670000003,11.230666671
0.5014166659999999,44.239383331000006
0.20053333299999998,56.725799998999996
0.18136666799999998,53.786133332000006
0.17708333300000012,162.98599999899997
0.18063333299999992,117.554899999
0.1823166669999999,86.437799996
0.18438333299999987,70.562433333
0.19469999899999996,56.90100000099998
0.20575000100000013,36.1394
0.2049333380000001,42.138533330000016
0.20505000299999995,57.23551666700002
0.20194999899999996,49.37313333600001
0.17978333100000005,41.759833334
0.17796666400000005,75.97413333499999
0.17683333700000006,55.763816662
0.18205000100000002,64.89423333399999
2.8334333310000006,44.513433331999984
15.875450001999997,27.073833336000003
23.599899997999998,31.639950000000002
26.289783336999996,26.973916668
25.167933330999997,15.673749997000003
24.415883333,52.642183336
20.196333334,29.67298333400001
11.609499997999995,32.502066666000005
0.6483000349999999,50.42215
0.18866666600000004,48.381933335
0.19805000199999984,80.45413333500004
0.19941666599999983,59.959533332000014
0.20546666600000005,83.240383333
0.21176666599999994,57.30155000200001
0.20641666800000003,43.96360000399999
0.19585000200000005,47.35471667000001
0.1867333359999999,47.57803333499999
0.19628333700000003,38.27458333700001
0.20578333000000013,55.66465000100001
0.20553333499999998,37.372866671000004
0.2041999999999999,61.57193333599998
0.20311666599999997,55.24861666700002
0.17938333500000006,55.040300001
0.15531670099999995,60.14091666599999
2.691833333,81.78546666800001
6.919066667999998,56.03215
5.2961166660000005,22.92888333700001
4.913916667999998,43.33788333300001
3.2424833309999985,49.549483335999994
6.103950003,36.99541666500002
5.326500001999999,52.80448333399999
1.7747000009999998,79.48798333699999
1.504566666,70.90843333699998
0.20843333500000016,87.62205
0.20706666500000007,79.497116666
0.197099997,56.54959999800001
0.18235000200000004,57.543866667
0.18081666699999996,34.115483332
0.17320000100000005,56.14546666799999
0.1827500019999999,53.69778333099998
0.18211666799999998,50.668333334999986
0.18175000000000008,47.643300002
0.18204999999999993,60.12870000099999
0.18239999799999992,54.75381666799999
0.2023499999999999,44.442916667
0.2032333339999999,64.75093333300002
0.20263333299999983,56.283149998000006
0.3723166689999999,126.069099999
1.6791333309999998,54.88321666999999
6.093850001999997,51.15628333199999
13.369666665999999,31.363400000000006
11.331150000000004,28.271300005
9.780983334999998,38.495550001000005
20.425950000999997,18.278666664999996
19.573516665000003,18.073833333999996
12.185466666000005,19.456849998999996
0.6656833309999999,31.502699999999997
0.18211666800000004,70.53635000199998
0.18441666400000004,112.61951666699996
0.18223333199999986,79.11110000299998
0.18744999999999987,64.276599997
0.18621666399999992,75.08481666799999
0.18520000099999992,48.188066667000015
0.17760000099999998,35.859299996
0.198066668,30.193016670000006
0.20596666500000013,28.358483336000006
0.20479999999999998,34.921483335999994
0.20603333400000018,31.193733335999998
0.20495000000000002,37.544383338
0.18314999999999998,44.236966669999994
0.18178333200000005,61.41516667
0.396633401,59.43196666500001
2.4556666619999996,50.844783332000006
6.253283333000001,73.394499997
19.732683333000004,40.843599998999984
17.952516666999998,72.65903333500002
14.975950000999998,58.569149998999976
8.386066666,26.974866665000004
1.1480499999999998,174.880616663
0.957066667,122.56636666700003
0.899633335,84.00966666400001
0.17651666400000005,120.678383335
0.18419999999999997,85.88649999899998
0.17283333399999995,82.87806667099998
0.1845666650000001,135.40395000299992
0.20691666400000008,122.47743333300001
0.20279999800000004,61.925050000999995
0.2067333320000001,20.101149998000004
0.194766667,20.709533331999992
0.18564999899999987,29.055416666999996
0.20726666400000007,35.423266667
0.2224999990000002,44.22241666499999
0.196866666,45.589033332
0.20449999899999996,53.13146666899999
0.20385000299999992,43.661816664
0.698016667,53.886516668000006
4.196249998,23.357583333999997
14.529066666,19.737850002
8.922899999999997,14.412133333999998
2.409866665999999,22.327833330999997
9.591399997,14.858283337999998
5.38138333,19.379966664999994
4.998633334000003,51.789250001999996
2.425166668,101.01536666699997
0.3595333349999999,104.347983332
0.177366668,221.72611666599994
0.19465000100000004,146.82906666700003
0.20875000200000007,45.884550000999994
0.20608333199999995,72.02268333499998
0.20190000200000013,57.85686666699999
0.188533332,79.75975000400001
0.206716665,54.21988333599998
0.21525000100000002,47.157299998
0.19641666900000002,34.88920000099999
0.190300003,27.428683336000006
0.191616668,47.39143333299999
0.191316665,41.444400001999995
0.20444999599999997,73.919283332
0.205633333,47.69543332899999
0.23303330199999997,78.4812
3.2706000000000004,56.29091666599999
15.691016668,19.542699998999996
23.411833332999993,18.313766672000003
25.77916666800001,14.388966667
26.216966665999998,38.441933332999994
23.870200002000008,27.72478333199999
20.064349998999994,10.231849998999992
12.615549996999999,27.942799999
0.730083294,42.823399996999974
0.20541666500000005,30.151566668
0.20463333400000003,50.64476666299999
0.20550000100000007,46.758633336
0.2052000000000001,64.04290000200001
0.19935000299999997,46.14809999899999
0.18895000099999984,51.35293333599999
0.16743333099999996,55.991183336000006
0.18553333199999988,47.000483334
0.19921666200000002,40.990266667
0.20653333100000007,45.099166669999995
0.20574999900000007,36.585449998
0.20506666800000004,58.802599997000016
0.2029333329999999,54.19699999999999
0.20361666999999994,41.6722
0.17575000500000001,70.46778333600001
0.124383333,42.45596665799999
0.112633362,37.89288333500001
0.218266665,37.07373333599999
0.28703333,38.46578333300001
0.7883499990000001,38.88239999899999
0.7091166640000001,35.684583335
0.7610166669999998,40.468033331999976
0.20460003199999993,51.61951666900001
0.20401666500000004,44.82576666900001
0.19531666599999997,53.97823333399999
0.1941666680000001,55.756183334000006
0.19299999600000006,40.09466666800001
0.1931000010000001,33.89541666799999
0.1924666660000001,23.888483332000007
0.1863333320000001,28.579533333000004
0.1890000000000001,26.807133334000014
0.19448333200000006,23.842216672000006
0.19221666800000006,22.61746666800001
0.189716666,21.760500001
0.18836666800000001,26.853349999
0.20235,38.888200002000005
0.2070333290000001,79.32850000299999
0.20723333300000005,40.32226667000001
0.295383369,90.64506666999999
3.7270666670000003,55.67563333299998
4.164516663,16.689883332
7.124800003000003,14.230816667000001
9.058616666,13.428283332999996
10.018833336999998,10.561666666
8.377033332,11.477083332000003
6.2765,20.891433338000002
3.493466667,32.746616667000005
0.8266166309999999,52.612383333999986
0.2030833319999999,53.364683334000006
0.19778333199999987,62.88374999899999
0.20456666899999998,82.66551666200002
0.18843333199999998,66.68839999999999
0.18918333399999998,56.58823333299998
0.1841499979999999,51.052299999
0.17423333,57.80538332999997
0.17881666299999993,60.413500004
0.20020000499999996,41.285250004
0.20456666499999995,34.635083334
0.2041999999999999,46.32996666600002
0.20266666499999983,42.85749999799998
0.2019499979999998,63.499316666
0.19960000099999992,45.408866665
0.19750000199999992,66.47423333100001
0.19964999999999988,42.910966667000004
0.1994499989999999,32.555366666000005
0.19593333199999996,42.683083336
0.18851667,46.224750003
0.185233332,47.799733333
0.194483336,41.69081666699999
0.07488330300000001,41.92309999800001
9.364383370999997,38.565433330999994
0.9294499999999998,45.58178333700001
0.18521666699999997,82.64671666799998
0.16248333099999995,78.20579999899999
0.150299999,81.60678333099999
0.17375000000000004,93.10243333000001
0.17239999499999992,116.95628333600006
0.15995000400000006,97.005300001
0.17708332899999996,34.444066667
0.205150002,44.72408333300002
0.20319999999999985,43.938266663
0.20193333599999988,61.614416668000004
0.2029833359999998,46.19949999899998
0.20125,47.171316669
0.18001666500000008,60.094983334
0.17770000000000008,47.141750002
0.9168666980000004,74.25041666699998
4.507333334000001,77.06026666600002
10.937833331000002,23.075316669000006
20.461133337000003,38.241766666000004
26.575449999999996,21.318150000999992
25.705516665999998,15.097749998
21.79199999899999,19.507016667999995
18.330483333,13.836800002999997
9.148833336000001,22.890083334999996
1.2315833359999997,25.013916668999997
0.182550001,39.485533332
0.2085833320000001,42.403283335999994
0.20958333700000004,52.61365
0.20483333399999992,49.50268333399998
0.20110000299999992,39.161000001
0.203566665,36.54801667199999
0.19061666499999994,43.414483331
0.18349999999999994,47.77591666399999
